LFwheelSpeed_mps,LRwheelSpeed_mps,RFwheelSpeed_mps,RRwheelSpeed_mps,brakePressureFL_bar,brakePressureFR_bar,brakePressureRL_bar,brakePressureRR_bar,engineTorque_Nm,massEstimate_kg,pinionAngle_rad
0.03145193572368044,0.03145193572368044,0.03145193572368044,0.03145193572368044,11.0,11.0,11.0,11.0,9,1888,1.4879613642490719
0.03145193572368044,0.03145193572368044,0.03145193572368044,0.03145193572368044,11.0,11.0,11.0,11.0,9,1888,1.4879613642490719
0.03145193572368044,0.03145193572368044,0.03145193572368044,0.03145193572368044,11.100000000000001,11.100000000000001,11.0,11.0,9,1888,1.4879613642490719
0.03145193572368044,0.03145193572368044,0.03145193572368044,0.03145193572368044,11.100000000000001,11.100000000000001,11.0,11.0,9,1888,1.4879613642490719
0.03145193572368044,0.03145193572368044,0.03145193572368044,0.03145193572368044,11.100000000000001,11.100000000000001,11.0,11.0,9,1888,1.4879613642490719
0.03145193572368044,0.03145193572368044,0.03145193572368044,0.03145193572368044,11.100000000000001,11.100000000000001,11.0,11.0,9,1888,1.4879613642490719
0.03145193572368044,0.03145193572368044,0.03145193572368044,0.03145193572368044,11.100000000000001,11.100000000000001,11.0,11.0,9,1888,1.4879613642490719
0.03145193572368044,0.03145193572368044,0.03145193572368044,0.03145193572368044,11.100000000000001,11.100000000000001,11.100000000000001,11.100000000000001,9,1888,1.4879613642490719
0.03145193572368044,0.03145193572368044,0.03145193572368044,0.03145193572368044,11.100000000000001,11.100000000000001,11.0,11.0,9,1888,1.4879613642490719
0.03145193572368044,0.03145193572368044,0.03145193572368044,0.03145193572368044,11.100000000000001,11.100000000000001,11.100000000000001,11.100000000000001,10,1888,1.4879613642490719
0.03145193572368044,0.03145193572368044,0.03145193572368044,0.03145193572368044,11.100000000000001,11.100000000000001,11.100000000000001,11.100000000000001,9,1888,1.4879613642490719
0.03145193572368044,0.03145193572368044,0.03145193572368044,0.03145193572368044,11.100000000000001,11.100000000000001,11.100000000000001,11.100000000000001,9,1888,1.4879613642490719
0.03145193572368044,0.03145193572368044,0.03145193572368044,0.03145193572368044,11.100000000000001,11.100000000000001,11.100000000000001,11.100000000000001,9,1888,1.4879613642490719
0.03145193572368044,0.03145193572368044,0.03145193572368044,0.03145193572368044,11.100000000000001,11.100000000000001,11.100000000000001,11.100000000000001,10,1888,1.4879613642490719
0.03145193572368044,0.03145193572368044,0.03145193572368044,0.03145193572368044,11.100000000000001,11.100000000000001,11.100000000000001,11.100000000000001,9,1888,1.4879613642490719
0.03145193572368044,0.03145193572368044,0.03145193572368044,0.03145193572368044,11.100000000000001,11.100000000000001,11.100000000000001,11.100000000000001,9,1888,1.4879613642490719
0.03145193572368044,0.03145193572368044,0.03145193572368044,0.03145193572368044,11.100000000000001,11.100000000000001,11.100000000000001,11.100000000000001,9,1888,1.4879613642490719
0.03145193572368044,0.03145193572368044,0.03145193572368044,0.03145193572368044,11.100000000000001,11.100000000000001,11.100000000000001,11.100000000000001,9,1888,1.4879613642490719
0.03145193572368044,0.03145193572368044,0.03145193572368044,0.03145193572368044,11.100000000000001,11.100000000000001,11.100000000000001,11.100000000000001,10,1888,1.4879613642490719
0.03145193572368044,0.03145193572368044,0.03145193572368044,0.03145193572368044,11.100000000000001,11.100000000000001,11.100000000000001,11.100000000000001,10,1888,1.4879613642490719
0.03145193572368044,0.03145193572368044,0.03145193572368044,0.03145193572368044,11.100000000000001,11.100000000000001,11.100000000000001,11.100000000000001,10,1888,1.4879613642490719
0.03145193572368044,0.03145193572368044,0.03145193572368044,0.03145193572368044,11.100000000000001,11.100000000000001,11.100000000000001,11.100000000000001,10,1888,1.4879613642490719
0.03145193572368044,0.03145193572368044,0.03145193572368044,0.03145193572368044,11.100000000000001,11.100000000000001,11.100000000000001,11.100000000000001,10,1888,1.4879613642490719
0.03145193572368044,0.03145193572368044,0.03145193572368044,0.03145193572368044,11.100000000000001,11.100000000000001,11.100000000000001,11.100000000000001,10,1888,1.4879613642490719
0.03145193572368044,0.03145193572368044,0.03145193572368044,0.03145193572368044,11.100000000000001,11.100000000000001,11.100000000000001,11.100000000000001,9,1888,1.4879613642490719
0.03145193572368044,0.03145193572368044,0.03145193572368044,0.03145193572368044,11.100000000000001,11.100000000000001,11.100000000000001,11.100000000000001,9,1888,1.4879613642490719
0.03145193572368044,0.03145193572368044,0.03145193572368044,0.03145193572368044,11.100000000000001,11.100000000000001,11.100000000000001,11.100000000000001,10,1888,1.4879613642490719
0.03145193572368044,0.03145193572368044,0.03145193572368044,0.03145193572368044,11.100000000000001,11.100000000000001,11.100000000000001,11.100000000000001,10,1888,1.4879613642490719
0.03145193572368044,0.03145193572368044,0.03145193572368044,0.03145193572368044,11.100000000000001,11.100000000000001,11.100000000000001,11.100000000000001,10,1888,1.4879613642490719
0.03145193572368044,0.03145193572368044,0.03145193572368044,0.03145193572368044,11.100000000000001,11.100000000000001,11.100000000000001,11.100000000000001,10,1888,1.4879613642490719
0.03145193572368044,0.03145193572368044,0.03145193572368044,0.03145193572368044,11.100000000000001,11.100000000000001,11.100000000000001,11.100000000000001,10,1888,1.4879613642490719
0.03145193572368044,0.03145193572368044,0.03145193572368044,0.03145193572368044,11.100000000000001,11.100000000000001,11.100000000000001,11.100000000000001,10,1888,1.4879613642490719
0.03145193572368044,0.03145193572368044,0.03145193572368044,0.03145193572368044,11.100000000000001,11.100000000000001,11.100000000000001,11.100000000000001,9,1888,1.4879613642490719
0.03145193572368044,0.03145193572368044,0.03145193572368044,0.03145193572368044,11.100000000000001,11.100000000000001,11.100000000000001,11.100000000000001,9,1888,1.4879613642490719
0.03145193572368044,0.03145193572368044,0.03145193572368044,0.03145193572368044,11.100000000000001,11.100000000000001,11.100000000000001,11.100000000000001,9,1888,1.4879613642490719
0.03145193572368044,0.03145193572368044,0.03145193572368044,0.03145193572368044,11.100000000000001,11.100000000000001,11.100000000000001,11.100000000000001,9,1888,1.4879613642490719
0.03145193572368044,0.03145193572368044,0.03145193572368044,0.03145193572368044,11.100000000000001,11.100000000000001,11.100000000000001,11.100000000000001,9,1888,1.4879613642490719
0.03145193572368044,0.03145193572368044,0.03145193572368044,0.03145193572368044,11.100000000000001,11.100000000000001,11.100000000000001,11.100000000000001,9,1888,1.4879613642490719
0.03145193572368044,0.03145193572368044,0.03145193572368044,0.03145193572368044,11.100000000000001,11.100000000000001,11.100000000000001,11.100000000000001,9,1888,1.4879613642490719
0.03145193572368044,0.03145193572368044,0.03145193572368044,0.03145193572368044,11.100000000000001,11.100000000000001,11.100000000000001,11.100000000000001,9,1888,1.4879613642490719
0.03145193572368044,0.03145193572368044,0.03145193572368044,0.03145193572368044,11.100000000000001,11.100000000000001,11.100000000000001,11.100000000000001,9,1888,1.4879613642490719
0.03145193572368044,0.03145193572368044,0.03145193572368044,0.03145193572368044,11.100000000000001,11.100000000000001,11.100000000000001,11.100000000000001,9,1888,1.4879613642490719
0.03145193572368044,0.03145193572368044,0.03145193572368044,0.03145193572368044,11.100000000000001,11.100000000000001,11.100000000000001,11.100000000000001,9,1888,1.4879613642490719
0.03145193572368044,0.03145193572368044,0.03145193572368044,0.03145193572368044,11.100000000000001,11.100000000000001,11.100000000000001,11.100000000000001,9,1888,1.4879613642490719
0.03145193572368044,0.03145193572368044,0.03145193572368044,0.03145193572368044,11.100000000000001,11.100000000000001,11.100000000000001,11.100000000000001,9,1888,1.4879613642490719
0.03145193572368044,0.03145193572368044,0.03145193572368044,0.03145193572368044,11.100000000000001,11.100000000000001,11.100000000000001,11.100000000000001,9,1888,1.4879613642490719
0.03145193572368044,0.03145193572368044,0.03145193572368044,0.03145193572368044,11.100000000000001,11.100000000000001,11.100000000000001,11.100000000000001,9,1888,1.4879613642490719
0.03145193572368044,0.03145193572368044,0.03145193572368044,0.03145193572368044,11.100000000000001,11.100000000000001,11.100000000000001,11.100000000000001,9,1888,1.4879613642490719
0.03145193572368044,0.03145193572368044,0.03145193572368044,0.03145193572368044,11.100000000000001,11.100000000000001,11.100000000000001,11.100000000000001,9,1888,1.4879613642490719
0.03145193572368044,0.03145193572368044,0.03145193572368044,0.03145193572368044,11.100000000000001,11.100000000000001,11.100000000000001,11.100000000000001,9,1888,1.4879613642490719
0.03145193572368044,0.03145193572368044,0.03145193572368044,0.03145193572368044,11.100000000000001,11.100000000000001,11.100000000000001,11.100000000000001,9,1888,1.4879613642490719
0.03145193572368044,0.03145193572368044,0.03145193572368044,0.03145193572368044,11.100000000000001,11.100000000000001,11.100000000000001,11.100000000000001,9,1888,1.4879613642490719
0.03145193572368044,0.03145193572368044,0.03145193572368044,0.03145193572368044,11.100000000000001,11.100000000000001,11.100000000000001,11.100000000000001,8,1888,1.4879613642490719
0.03145193572368044,0.03145193572368044,0.03145193572368044,0.03145193572368044,11.100000000000001,11.100000000000001,11.100000000000001,11.100000000000001,9,1888,1.4879613642490719
0.03145193572368044,0.03145193572368044,0.03145193572368044,0.03145193572368044,11.100000000000001,11.100000000000001,11.100000000000001,11.100000000000001,8,1888,1.4879613642490719
0.03145193572368044,0.03145193572368044,0.03145193572368044,0.03145193572368044,11.100000000000001,11.100000000000001,11.100000000000001,11.100000000000001,9,1888,1.4879613642490719
0.03145193572368044,0.03145193572368044,0.03145193572368044,0.03145193572368044,11.100000000000001,11.100000000000001,11.100000000000001,11.100000000000001,9,1888,1.4879613642490719
0.03145193572368044,0.03145193572368044,0.03145193572368044,0.03145193572368044,11.100000000000001,11.100000000000001,11.100000000000001,11.100000000000001,8,1888,1.4879613642490719
0.03145193572368044,0.03145193572368044,0.03145193572368044,0.03145193572368044,11.100000000000001,11.100000000000001,11.100000000000001,11.100000000000001,8,1888,1.4879613642490719
0.03145193572368044,0.03145193572368044,0.03145193572368044,0.03145193572368044,11.100000000000001,11.100000000000001,11.100000000000001,11.100000000000001,9,1888,1.4879613642490719
0.03145193572368044,0.03145193572368044,0.03145193572368044,0.03145193572368044,11.100000000000001,11.100000000000001,11.100000000000001,11.100000000000001,8,1888,1.4879613642490719
0.03145193572368044,0.03145193572368044,0.03145193572368044,0.03145193572368044,11.100000000000001,11.100000000000001,11.100000000000001,11.100000000000001,9,1888,1.4879613642490719
0.03145193572368044,0.03145193572368044,0.03145193572368044,0.03145193572368044,11.100000000000001,11.100000000000001,11.100000000000001,11.100000000000001,9,1888,1.4879613642490719
0.03145193572368044,0.03145193572368044,0.03145193572368044,0.03145193572368044,11.100000000000001,11.100000000000001,11.100000000000001,11.100000000000001,9,1888,1.4879613642490719
0.03145193572368044,0.03145193572368044,0.03145193572368044,0.03145193572368044,11.100000000000001,11.100000000000001,11.100000000000001,11.100000000000001,9,1888,1.4879613642490719
0.03145193572368044,0.03145193572368044,0.03145193572368044,0.03145193572368044,11.100000000000001,11.100000000000001,11.100000000000001,11.100000000000001,8,1888,1.4879613642490719
0.03145193572368044,0.03145193572368044,0.03145193572368044,0.03145193572368044,11.100000000000001,11.100000000000001,11.100000000000001,11.100000000000001,8,1888,1.4879613642490719
0.03145193572368044,0.03145193572368044,0.03145193572368044,0.03145193572368044,11.100000000000001,11.100000000000001,11.100000000000001,11.100000000000001,8,1888,1.4879613642490719
0.03145193572368044,0.03145193572368044,0.03145193572368044,0.03145193572368044,11.100000000000001,11.100000000000001,11.100000000000001,11.100000000000001,8,1888,1.4879613642490719
0.03145193572368044,0.03145193572368044,0.03145193572368044,0.03145193572368044,11.100000000000001,11.100000000000001,11.100000000000001,11.100000000000001,8,1888,1.4879613642490719
0.03145193572368044,0.03145193572368044,0.03145193572368044,0.03145193572368044,11.100000000000001,11.100000000000001,11.100000000000001,11.100000000000001,8,1888,1.4879613642490719
0.03145193572368044,0.03145193572368044,0.03145193572368044,0.03145193572368044,11.100000000000001,11.100000000000001,11.100000000000001,11.100000000000001,8,1888,1.4879613642490719
0.03145193572368044,0.03145193572368044,0.03145193572368044,0.03145193572368044,11.100000000000001,11.100000000000001,11.100000000000001,11.100000000000001,8,1888,1.4879613642490719
0.03145193572368044,0.03145193572368044,0.03145193572368044,0.03145193572368044,11.100000000000001,11.100000000000001,11.100000000000001,11.100000000000001,8,1888,1.4879613642490719
0.03145193572368044,0.03145193572368044,0.03145193572368044,0.03145193572368044,11.100000000000001,11.100000000000001,11.100000000000001,11.100000000000001,8,1888,1.4879613642490719
0.03145193572368044,0.03145193572368044,0.03145193572368044,0.03145193572368044,11.100000000000001,11.100000000000001,11.100000000000001,11.100000000000001,9,1888,1.4879613642490719
0.03145193572368044,0.03145193572368044,0.03145193572368044,0.03145193572368044,11.100000000000001,11.100000000000001,11.100000000000001,11.100000000000001,9,1888,1.4879613642490719
0.03145193572368044,0.03145193572368044,0.03145193572368044,0.03145193572368044,11.100000000000001,11.100000000000001,11.100000000000001,11.100000000000001,9,1888,1.4879613642490719
0.03145193572368044,0.03145193572368044,0.03145193572368044,0.03145193572368044,11.100000000000001,11.100000000000001,11.100000000000001,11.100000000000001,9,1888,1.4879613642490719
0.03145193572368044,0.03145193572368044,0.03145193572368044,0.03145193572368044,11.100000000000001,11.100000000000001,11.100000000000001,11.100000000000001,9,1888,1.4879613642490719
0.03145193572368044,0.03145193572368044,0.03145193572368044,0.03145193572368044,11.100000000000001,11.100000000000001,11.100000000000001,11.100000000000001,9,1888,1.4879613642490719
0.03145193572368044,0.03145193572368044,0.03145193572368044,0.03145193572368044,11.200000000000001,11.200000000000001,11.100000000000001,11.100000000000001,9,1888,1.4879613642490719
0.03145193572368044,0.03145193572368044,0.03145193572368044,0.03145193572368044,11.200000000000001,11.200000000000001,11.100000000000001,11.100000000000001,9,1888,1.4879613642490719
0.03145193572368044,0.03145193572368044,0.03145193572368044,0.03145193572368044,11.200000000000001,11.200000000000001,11.100000000000001,11.100000000000001,9,1888,1.4879613642490719
0.03145193572368044,0.03145193572368044,0.03145193572368044,0.03145193572368044,11.200000000000001,11.200000000000001,11.100000000000001,11.100000000000001,9,1888,1.4879613642490719
0.03145193572368044,0.03145193572368044,0.03145193572368044,0.03145193572368044,11.200000000000001,11.200000000000001,11.100000000000001,11.100000000000001,8,1888,1.4879613642490719
0.03145193572368044,0.03145193572368044,0.03145193572368044,0.03145193572368044,11.200000000000001,11.200000000000001,11.100000000000001,11.100000000000001,8,1888,1.4879613642490719
0.03145193572368044,0.03145193572368044,0.03145193572368044,0.03145193572368044,11.200000000000001,11.200000000000001,11.100000000000001,11.100000000000001,9,1888,1.4879613642490719
0.03145193572368044,0.03145193572368044,0.03145193572368044,0.03145193572368044,11.200000000000001,11.200000000000001,11.100000000000001,11.100000000000001,9,1888,1.4879613642490719
0.03145193572368044,0.03145193572368044,0.03145193572368044,0.03145193572368044,11.200000000000001,11.200000000000001,11.100000000000001,11.100000000000001,9,1888,1.4879613642490719
0.03145193572368044,0.03145193572368044,0.03145193572368044,0.03145193572368044,11.200000000000001,11.200000000000001,11.200000000000001,11.200000000000001,9,1888,1.4879613642490719
0.03145193572368044,0.03145193572368044,0.03145193572368044,0.03145193572368044,11.200000000000001,11.200000000000001,11.200000000000001,11.200000000000001,9,1888,1.4879613642490719
0.03145193572368044,0.03145193572368044,0.03145193572368044,0.03145193572368044,11.200000000000001,11.200000000000001,11.200000000000001,11.200000000000001,8,1888,1.4879613642490719
0.03145193572368044,0.03145193572368044,0.03145193572368044,0.03145193572368044,11.200000000000001,11.200000000000001,11.200000000000001,11.200000000000001,9,1888,1.4879613642490719
0.03145193572368044,0.03145193572368044,0.03145193572368044,0.03145193572368044,11.200000000000001,11.200000000000001,11.200000000000001,11.200000000000001,8,1888,1.4879613642490719
0.03145193572368044,0.03145193572368044,0.03145193572368044,0.03145193572368044,11.200000000000001,11.200000000000001,11.200000000000001,11.200000000000001,9,1888,1.4879613642490719
0.03145193572368044,0.03145193572368044,0.03145193572368044,0.03145193572368044,11.200000000000001,11.200000000000001,11.200000000000001,11.200000000000001,9,1888,1.4879613642490719
0.03145193572368044,0.03145193572368044,0.03145193572368044,0.03145193572368044,11.200000000000001,11.200000000000001,11.200000000000001,11.200000000000001,9,1888,1.4879613642490719
0.03145193572368044,0.03145193572368044,0.03145193572368044,0.03145193572368044,11.200000000000001,11.200000000000001,11.200000000000001,11.200000000000001,9,1888,1.4879613642490719
0.03145193572368044,0.03145193572368044,0.03145193572368044,0.03145193572368044,11.200000000000001,11.200000000000001,11.200000000000001,11.200000000000001,9,1888,1.4879613642490719
0.03145193572368044,0.03145193572368044,0.03145193572368044,0.03145193572368044,11.200000000000001,11.200000000000001,11.200000000000001,11.200000000000001,9,1888,1.4879613642490719
0.03145193572368044,0.03145193572368044,0.03145193572368044,0.03145193572368044,11.200000000000001,11.200000000000001,11.200000000000001,11.200000000000001,9,1888,1.4879613642490719
0.03145193572368044,0.03145193572368044,0.03145193572368044,0.03145193572368044,11.200000000000001,11.200000000000001,11.200000000000001,11.200000000000001,9,1888,1.4879613642490719
0.03145193572368044,0.03145193572368044,0.03145193572368044,0.03145193572368044,11.200000000000001,11.200000000000001,11.200000000000001,11.200000000000001,9,1888,1.4879613642490719
0.03145193572368044,0.03145193572368044,0.03145193572368044,0.03145193572368044,11.200000000000001,11.200000000000001,11.200000000000001,11.200000000000001,9,1888,1.4879613642490719
0.03145193572368044,0.03145193572368044,0.03145193572368044,0.03145193572368044,11.200000000000001,11.200000000000001,11.200000000000001,11.200000000000001,9,1888,1.4879613642490719
0.03145193572368044,0.03145193572368044,0.03145193572368044,0.03145193572368044,11.200000000000001,11.200000000000001,11.200000000000001,11.200000000000001,9,1888,1.4879613642490719
0.03145193572368044,0.03145193572368044,0.03145193572368044,0.03145193572368044,11.200000000000001,11.200000000000001,11.200000000000001,11.200000000000001,9,1888,1.4879613642490719
0.03145193572368044,0.03145193572368044,0.03145193572368044,0.03145193572368044,11.200000000000001,11.200000000000001,11.200000000000001,11.200000000000001,9,1888,1.4879613642490719
0.03145193572368044,0.03145193572368044,0.03145193572368044,0.03145193572368044,11.200000000000001,11.200000000000001,11.200000000000001,11.200000000000001,9,1888,1.4879613642490719
0.03145193572368044,0.03145193572368044,0.03145193572368044,0.03145193572368044,11.200000000000001,11.200000000000001,11.200000000000001,11.200000000000001,9,1888,1.4879613642490719
0.03145193572368044,0.03145193572368044,0.03145193572368044,0.03145193572368044,11.200000000000001,11.200000000000001,11.200000000000001,11.200000000000001,8,1888,1.4879613642490719
0.03145193572368044,0.03145193572368044,0.03145193572368044,0.03145193572368044,11.200000000000001,11.200000000000001,11.200000000000001,11.200000000000001,8,1888,1.4879613642490719
0.03145193572368044,0.03145193572368044,0.03145193572368044,0.03145193572368044,11.200000000000001,11.200000000000001,11.200000000000001,11.200000000000001,8,1888,1.4879613642490719
0.03145193572368044,0.03145193572368044,0.03145193572368044,0.03145193572368044,11.200000000000001,11.200000000000001,11.200000000000001,11.200000000000001,9,1888,1.4879613642490719
0.03145193572368044,0.03145193572368044,0.03145193572368044,0.03145193572368044,11.200000000000001,11.200000000000001,11.200000000000001,11.200000000000001,8,1888,1.4879613642490719
0.03145193572368044,0.03145193572368044,0.03145193572368044,0.03145193572368044,11.200000000000001,11.200000000000001,11.200000000000001,11.200000000000001,8,1888,1.4879613642490719
0.03145193572368044,0.03145193572368044,0.03145193572368044,0.03145193572368044,11.200000000000001,11.200000000000001,11.200000000000001,11.200000000000001,8,1888,1.4879613642490719
0.03145193572368044,0.03145193572368044,0.03145193572368044,0.03145193572368044,11.200000000000001,11.200000000000001,11.200000000000001,11.200000000000001,8,1888,1.4879613642490719
0.03145193572368044,0.03145193572368044,0.03145193572368044,0.03145193572368044,11.200000000000001,11.200000000000001,11.200000000000001,11.200000000000001,8,1888,1.4879613642490719
0.03145193572368044,0.03145193572368044,0.03145193572368044,0.03145193572368044,11.200000000000001,11.200000000000001,11.200000000000001,11.200000000000001,8,1888,1.4879613642490719
0.03145193572368044,0.03145193572368044,0.03145193572368044,0.03145193572368044,11.200000000000001,11.200000000000001,11.200000000000001,11.200000000000001,8,1888,1.4879613642490719
0.03145193572368044,0.03145193572368044,0.03145193572368044,0.03145193572368044,11.200000000000001,11.200000000000001,11.200000000000001,11.200000000000001,8,1888,1.4879613642490719
0.03145193572368044,0.03145193572368044,0.03145193572368044,0.03145193572368044,11.200000000000001,11.200000000000001,11.200000000000001,11.200000000000001,8,1888,1.4879613642490719
0.03145193572368044,0.03145193572368044,0.03145193572368044,0.03145193572368044,11.200000000000001,11.200000000000001,11.200000000000001,11.200000000000001,7,1888,1.4879613642490719
0.03145193572368044,0.03145193572368044,0.03145193572368044,0.03145193572368044,11.200000000000001,11.200000000000001,11.200000000000001,11.200000000000001,8,1888,1.4879613642490719
0.03145193572368044,0.03145193572368044,0.03145193572368044,0.03145193572368044,11.200000000000001,11.200000000000001,11.200000000000001,11.200000000000001,8,1888,1.4879613642490719
0.03145193572368044,0.03145193572368044,0.03145193572368044,0.03145193572368044,11.200000000000001,11.200000000000001,11.200000000000001,11.200000000000001,8,1888,1.4879613642490719
0.03145193572368044,0.03145193572368044,0.03145193572368044,0.03145193572368044,11.200000000000001,11.200000000000001,11.200000000000001,11.200000000000001,8,1888,1.4879613642490719
0.03145193572368044,0.03145193572368044,0.03145193572368044,0.03145193572368044,11.200000000000001,11.200000000000001,11.200000000000001,11.200000000000001,8,1888,1.4879613642490719
0.03145193572368044,0.03145193572368044,0.03145193572368044,0.03145193572368044,11.200000000000001,11.200000000000001,11.200000000000001,11.200000000000001,8,1888,1.4879613642490719
0.03145193572368044,0.03145193572368044,0.03145193572368044,0.03145193572368044,11.200000000000001,11.200000000000001,11.200000000000001,11.200000000000001,8,1888,1.4879613642490719
0.03145193572368044,0.03145193572368044,0.03145193572368044,0.03145193572368044,11.200000000000001,11.200000000000001,11.200000000000001,11.200000000000001,8,1888,1.4879613642490719
0.03145193572368044,0.03145193572368044,0.03145193572368044,0.03145193572368044,11.200000000000001,11.200000000000001,11.200000000000001,11.200000000000001,8,1888,1.4879613642490719
0.03145193572368044,0.03145193572368044,0.03145193572368044,0.03145193572368044,11.200000000000001,11.200000000000001,11.200000000000001,11.200000000000001,8,1888,1.4879613642490719
0.03145193572368044,0.03145193572368044,0.03145193572368044,0.03145193572368044,11.200000000000001,11.200000000000001,11.200000000000001,11.200000000000001,8,1888,1.4879613642490719
